Pixel-X	Pixel-Y	Longitude	Latitude	radiance_1	radiance_2	radiance_3	radiance_4	radiance_5	radiance_6	radiance_7	radiance_8	radiance_9	radiance_10	radiance_11	radiance_12	radiance_13	radiance_14	radiance_15	l1_flags	detector_index	latitude	longitude	dem_alt	dem_rough	lat_corr	lon_corr	sun_zenith	sun_azimuth	view_zenith	view_azimuth	zonal_wind	merid_wind	atm_press	ozone	rel_hum
249.5	324.5	-59.860214	12.016438	75.68501	65.243195	46.74277	38.43339	23.808477	14.190019	10.682996	9.574401	7.8483615	5.943939	2.7062497	4.918558	2.9927554	2.734465	2.1505015	2	765	12.016438	-59.860214	-1405.3438	0.0	0.0	0.0	46.20529	140.0548	25.052235	101.95678	-6.317188	-3.00625	1015.3	236.42546	61.792187
243.5	325.5	-59.91852	12.017677	75.89346	65.264404	46.673267	38.315628	23.61256	13.944375	10.388529	9.345448	7.6212387	5.6926646	2.6618848	4.7078667	2.800821	2.539146	2.0473208	2	770	12.017677	-59.91852	-1573.9297	0.0	0.0	0.0	46.242416	140.00218	25.485556	101.94546	-6.281641	-2.98125	1015.3	236.33018	61.80508
244.5	325.5	-59.90918	12.015732	75.89346	65.264404	46.673267	38.315628	23.61256	13.944375	10.388529	9.345448	7.6212387	5.6926646	2.6618848	4.7078667	2.800821	2.539146	2.0473208	0	770	12.015732	-59.90918	-1545.4688	0.0	0.0	0.0	46.235054	140.00964	25.413334	101.9474	-6.285938	-2.9875002	1015.3	236.34921	61.81094
245.5	325.5	-59.899834	12.013786	75.98821	65.35983	46.81228	38.444096	23.733843	14.124514	10.566579	9.470331	7.747418	5.8399634	2.6885037	4.8386407	2.9110055	2.6490128	2.1070569	0	769	12.013786	-59.899834	-1517.0078	0.0	0.0	0.0	46.227695	140.0171	25.341114	101.94935	-6.2902346	-2.99375	1015.3	236.36823	61.8168
246.5	325.5	-59.890488	12.011839	76.02611	65.47647	46.95129	38.56186	23.827135	14.263712	10.730933	9.60909	7.8799067	5.969933	2.7417414	4.951252	3.0069728	2.7161539	2.1396403	0	768	12.011839	-59.890488	-1488.5469	0.0	0.0	0.0	46.220333	140.02457	25.268892	101.9513	-6.2945313	-3.0	1015.3	236.38725	61.82266
239.5	326.5	-59.95814	12.015023	76.4809	65.89001	47.310406	38.872322	24.135004	14.419286	10.881591	9.754787	8.031322	6.099902	2.7772331	5.0565977	3.0638423	2.819917	2.1830847	0	774	12.015023	-59.95814	-1682.875	0.0	0.0	0.0	46.26483	139.96454	25.773315	101.93804	-6.2625003	-2.9687502	1015.30383	236.27617	61.84297
240.5	326.5	-59.948795	12.013082	76.35773	65.65673	47.067135	38.668915	23.883112	14.206395	10.6693	9.553587	7.835744	5.9092803	2.7151225	4.9003954	2.946549	2.6734278	2.1342096	0	773	12.013082	-59.948795	-1655.375	0.0	0.0	0.0	46.25746	139.97197	25.702215	101.939995	-6.2625003	-2.9750001	1015.3	236.29375	61.825
241.5	326.5	-59.93945	12.011136	76.27245	65.688545	47.13664	38.668915	23.92043	14.288276	10.737781	9.616028	7.8672886	5.943939	2.7239954	4.940354	2.989201	2.7222574	2.1342096	0	772	12.011136	-59.93945	-1627.1094	0.0	0.0	0.0	46.2501	139.97943	25.629993	101.94194	-6.2664065	-2.98125	1015.3	236.31258	61.83203
242.5	326.5	-59.93011	12.00919	76.12086	65.444664	46.893368	38.444096	23.743172	14.067197	10.532338	9.456455	7.741109	5.8139696	2.6973767	4.7841516	2.861245	2.6123905	2.0636125	0	771	12.00919	-59.93011	-1598.8438	0.0	0.0	0.0	46.242737	139.9869	25.557774	101.943886	-6.270313	-2.9875002	1015.3	236.33139	61.83906
236.5	327.5	-59.988415	12.010412	76.45248	65.83699	47.229317	38.77597	23.985735	14.255524	10.689844	9.595214	7.8483615	5.9266095	2.6796308	4.9003954	2.935886	2.6734278	2.096196	0	776	12.010412	-59.988415	-1755.3125	0.0	0.0	0.0	46.27991	139.93442	25.986609	101.93258	-6.2562504	-2.9625	1015.314	236.24486	61.929684
237.5	327.5	-59.979073	12.0084715	76.53775	65.94302	47.29882	38.8295	24.04171	14.304652	10.765173	9.629904	7.9051423	6.0045915	2.7239954	4.951252	2.9927554	2.7283611	2.1505015	0	775	12.0084715	-59.979073	-1729.3438	0.0	0.0	0.0	46.272537	139.94185	25.915508	101.934525	-6.2562504	-2.9687502	1015.3105	236.26222	61.91289
238.5	327.5	-59.969727	12.00653	76.47143	65.93242	47.32199	38.861618	24.088356	14.3455925	10.840502	9.706222	7.968232	6.0219207	2.7683601	5.005741	3.038962	2.7710872	2.1505015	2	774	12.00653	-59.969727	-1703.375	0.0	0.0	0.0	46.265167	139.9493	25.84441	101.93648	-6.2562504	-2.9750001	1015.307	236.2796	61.89609
232.5	328.5	-60.028038	12.007744	76.83147	66.25053	47.56526	39.2042	24.34025	14.583049	11.0117035	9.879671	8.125957	6.1692195	2.794979	5.1328826	3.1313748	2.862643	2.2536821	2	779	12.007744	-60.028038	-1843.0	0.0	0.0	0.0	46.30237	139.89688	26.271	101.92518	-6.25	-2.9499998	1015.32495	236.1975	62.025
233.5	328.5	-60.018696	12.005801	76.83147	66.25053	47.56526	39.2042	24.34025	14.583049	11.0117035	9.879671	8.125957	6.1692195	2.794979	5.1328826	3.1313748	2.862643	2.2536821	0	779	12.005801	-60.018696	-1818.5625	0.0	0.0	0.0	46.294994	139.90431	26.199902	101.927124	-6.25	-2.9562502	1015.32184	236.21468	62.009377
234.5	328.5	-60.00935	12.00386	76.77462	66.1763	47.50734	39.161377	24.284273	14.509356	11.004856	9.851919	8.094412	6.1692195	2.7594874	5.111087	3.1207118	2.8260207	2.204807	0	778	12.00386	-60.00935	-1794.125	0.0	0.0	0.0	46.28762	139.91174	26.128803	101.92907	-6.25	-2.9625	1015.3187	236.23187	61.99375
235.5	328.5	-60.000008	12.001919	76.84094	66.25053	47.553677	39.17208	24.34025	14.607613	11.05964	9.921299	8.113338	6.2125425	2.803852	5.147413	3.1455922	2.880954	2.2373903	0	777	12.001919	-60.000008	-1769.6875	0.0	0.0	0.0	46.28025	139.91917	26.057705	101.931015	-6.25	-2.96875	1015.3156	236.24907	61.978123
229.5	329.5	-60.05831	12.003132	76.88832	66.208115	47.681103	39.27914	24.442871	14.615801	11.045944	9.914361	8.132265	6.177884	2.812725	5.136515	3.1242661	2.8748503	2.2265294	0	782	12.003132	-60.05831	-1895.5312	0.0	0.0	0.0	46.31746	139.86679	26.484293	101.91973	-6.24375	-2.94375	1015.3301	236.1687	62.096485
230.5	329.5	-60.048965	12.00119	76.94517	66.25053	47.576843	39.22561	24.358908	14.550296	10.991159	9.858857	8.088102	6.160555	2.794979	5.089291	3.092277	2.8138132	2.1885154	0	781	12.00119	-60.048965	-1872.625	0.0	0.0	0.0	46.310085	139.8742	26.413195	101.92168	-6.24375	-2.95	1015.32733	236.18571	62.082035
231.5	329.5	-60.039623	11.999249	76.80305	66.10207	47.530506	39.193493	24.312262	14.525732	10.922679	9.817229	8.025013	6.117232	2.786106	5.0602303	3.070951	2.8077095	2.1776543	0	780	11.999249	-60.039623	-1849.7188	0.0	0.0	0.0	46.30271	139.88164	26.342096	101.92362	-6.24375	-2.95625	1015.3246	236.2027	62.067577
225.5	330.5	-60.097923	12.0004635	76.67987	65.99604	47.495754	39.343372	24.442871	14.583049	10.970615	9.851919	8.069176	6.1432257	2.786106	5.0783935	3.0745053	2.8016057	2.166793	0	785	12.0004635	-60.097923	-1960.25	0.0	0.0	0.0	46.339928	139.82927	26.768686	101.91235	-6.2375	-2.9312499	1015.3352	236.1243	62.174217
226.5	330.5	-60.08858	11.998523	76.6325	65.96423	47.576843	39.30055	24.433542	14.607613	11.004856	9.851919	8.10703	6.1692195	2.794979	5.0929236	3.0958314	2.819917	2.1993763	0	784	11.998523	-60.08858	-1938.875	0.0	0.0	0.0	46.332554	139.8367	26.697588	101.9143	-6.2375	-2.9375	1015.3328	236.1411	62.16094
227.5	330.5	-60.079235	11.996581	76.60407	65.89001	47.426247	39.193493	24.358908	14.509356	10.936375	9.803353	8.012395	6.0739083	2.7594874	5.0311694	3.038962	2.7893984	2.1830847	2	783	11.996581	-60.079235	-1917.5	0.0	0.0	0.0	46.325176	139.84412	26.62649	101.916245	-6.2375	-2.94375	1015.3305	236.15788	62.147655
228.5	330.5	-60.069893	11.994639	76.60407	65.89001	47.426247	39.193493	24.358908	14.509356	10.936375	9.803353	8.012395	6.0739083	2.7594874	5.0311694	3.038962	2.7893984	2.1830847	0	783	11.994639	-60.069893	-1896.125	0.0	0.0	0.0	46.317802	139.85155	26.55539	101.91818	-6.2375	-2.95	1015.3281	236.17468	62.134377
222.5	331.5	-60.128193	11.995845	76.547226	65.688545	47.21773	39.0222	24.088356	14.239147	10.655604	9.511959	7.772654	5.8139696	2.6707578	4.8023148	2.850582	2.6062868	2.0418901	2	787	11.995845	-60.128193	-1940.0781	0.0	0.0	0.0	46.355045	139.79924	26.979702	101.90692	-6.23125	-2.9249997	1015.3398	236.09796	62.246876
223.5	331.5	-60.118847	11.993909	76.547226	65.688545	47.21773	39.0222	24.088356	14.239147	10.655604	9.511959	7.772654	5.8139696	2.6707578	4.8023148	2.850582	2.6062868	2.0418901	0	787	11.993909	-60.118847	-1946.6328	0.0	0.0	0.0	46.347664	139.80664	26.90974	101.90887	-6.23125	-2.9312499	1015.3355	236.11461	62.22656
224.5	331.5	-60.109505	11.991972	76.528275	65.80518	47.29882	39.118553	24.237627	14.370157	10.77887	9.629904	7.8862157	5.935274	2.7062497	4.9003954	2.9323316	2.667324	2.1016264	0	786	11.991972	-60.109505	-1953.1875	0.0	0.0	0.0	46.34028	139.81404	26.839783	101.91082	-6.2312503	-2.9375	1015.33124	236.13126	62.20625
218.5	332.5	-60.16781	11.993158	77.10624	66.45199	47.97071	39.835835	24.862692	14.845069	11.230843	10.0878105	8.289989	6.3165183	2.8482168	5.2527585	3.1953528	2.9358876	2.2754042	0	791	11.993158	-60.16781	-1888.5625	0.0	0.0	0.0	46.377563	139.76186	27.25954	101.89955	-6.2250004	-2.9125001	1015.3531	236.05563	62.3375
219.5	332.5	-60.158466	11.991221	76.95464	66.32475	47.924374	39.69666	24.788057	14.836881	11.182905	10.039245	8.245827	6.299189	2.8304708	5.2382283	3.2024615	2.9175763	2.242821	0	790	11.991221	-60.158466	-1894.5938	0.0	0.0	0.0	46.37018	139.76926	27.189579	101.9015	-6.225	-2.9187498	1015.3484	236.07219	62.31875
220.5	332.5	-60.14912	11.989286	77.15362	66.45199	48.167645	39.964302	25.03995	15.090713	11.491069	10.351453	8.529731	6.533134	2.9369464	5.4707155	3.4015048	3.118999	2.3840156	0	789	11.989286	-60.14912	-1900.625	0.0	0.0	0.0	46.362797	139.77666	27.119617	101.90344	-6.225	-2.925	1015.34375	236.08873	62.300003
221.5	332.5	-60.13978	11.9873495	77.10624	66.4732	48.17923	39.975006	25.049278	15.115276	11.511613	10.351453	8.580202	6.5937867	2.9014544	5.5106745	3.4299395	3.161725	2.4328904	0	788	11.9873495	-60.13978	-1906.6562	0.0	0.0	0.0	46.355408	139.78404	27.04966	101.90539	-6.225	-2.9312499	1015.33905	236.10532	62.28125
215.5	333.5	-60.19808	11.988536	77.26731	66.4838	48.07497	39.889362	24.862692	14.812316	11.196602	10.046183	8.264753	6.2731953	2.8304708	5.220065	3.152701	2.905369	2.242821	0	793	11.988536	-60.19808	-1846.7422	0.0	0.0	0.0	46.3927	139.73187	27.469416	101.89414	-6.2187505	-2.9062502	1015.36444	236.03038	62.398438
216.5	333.5	-60.188736	11.986599	78.58431	68.212166	50.044308	41.869915	26.803196	16.736525	13.107215	11.912497	10.056502	7.971463	3.3539748	6.829313	4.538894	4.199357	3.1931689	0	792	11.986599	-60.188736	-1852.25	0.0	0.0	0.0	46.385315	139.73927	27.399456	101.89608	-6.2187505	-2.9125001	1015.3594	236.04688	62.381252
217.5	333.5	-60.17939	11.984662	77.305214	66.611046	48.38775	40.178417	25.17056	15.090713	11.491069	10.316763	8.504495	6.4984756	2.9458191	5.4525523	3.37307	3.0518582	2.3785849	2	791	11.984662	-60.17939	-1857.7578	0.0	0.0	0.0	46.37793	139.74667	27.329496	101.898026	-6.2187505	-2.91875	1015.35425	236.06335	62.36406
211.5	334.5	-60.23769	11.985848	77.352585	66.611046	48.156063	39.92148	24.89068	14.771376	11.134969	9.969865	8.151193	6.2125425	2.812725	5.1401477	3.113603	2.8321245	2.204807	0	796	11.985848	-60.23769	-1803.0781	0.0	0.0	0.0	46.415226	139.69452	27.749254	101.886795	-6.2125	-2.89375	1015.3836	235.98921	62.465626
212.5	334.5	-60.228344	11.9839115	77.19151	66.526215	48.09814	39.80372	24.778728	14.714059	11.073337	9.886609	8.119647	6.1518903	2.786106	5.0929236	3.0673966	2.819917	2.1776543	0	795	11.9839115	-60.228344	-1808.0625	0.0	0.0	0.0	46.40784	139.7019	27.679295	101.88873	-6.2125	-2.8999999	1015.3781	236.00562	62.45
213.5	334.5	-60.219	11.981976	77.14414	66.49441	48.063385	39.835835	24.788057	14.738623	11.121273	9.928237	8.138575	6.1952133	2.8393438	5.125617	3.0993857	2.8138132	2.1993763	2	794	11.981976	-60.219	-1813.0469	0.0	0.0	0.0	46.400455	139.7093	27.609335	101.89068	-6.2125	-2.90625	1015.3727	236.02202	62.434376
214.5	334.5	-60.20966	11.980039	77.14414	66.49441	48.063385	39.835835	24.788057	14.738623	11.121273	9.928237	8.138575	6.1952133	2.8393438	5.125617	3.0993857	2.8138132	2.1993763	0	794	11.980039	-60.20966	-1818.0312	0.0	0.0	0.0	46.39307	139.71669	27.539373	101.89262	-6.2125	-2.9125	1015.3672	236.03842	62.41875
208.5	335.5	-60.267956	11.981226	77.494705	66.727684	48.31824	40.01783	24.918669	14.787751	11.134969	9.976803	8.170119	6.1865487	2.821598	5.1401477	3.0887227	2.819917	2.1885154	2	798	11.981226	-60.267956	-1768.0625	0.0	0.0	0.0	46.430374	139.66455	27.959131	101.8814	-6.20625	-2.8875	1015.4	235.965	62.50625
209.5	335.5	-60.25861	11.979289	77.494705	66.727684	48.31824	40.01783	24.918669	14.787751	11.134969	9.976803	8.170119	6.1865487	2.821598	5.1401477	3.0887227	2.819917	2.1885154	0	798	11.979289	-60.25861	-1772.5234	0.0	0.0	0.0	46.42299	139.67194	27.889172	101.88334	-6.20625	-2.89375	1015.39417	235.98132	62.492188
210.5	335.5	-60.249268	11.977353	77.466286	66.80191	48.306656	40.049946	24.974644	14.869633	11.230843	10.066997	8.264753	6.28186	2.8570898	5.2164326	3.1704726	2.8931615	2.2482514	0	797	11.977353	-60.249268	-1776.9844	0.0	0.0	0.0	46.415604	139.67934	27.81921	101.885284	-6.20625	-2.9	1015.3883	235.99765	62.478123
204.5	336.5	-60.307568	11.978521	77.61788	66.89734	48.38775	40.09277	24.937326	14.787751	11.134969	10.004555	8.195355	6.177884	2.786106	5.118352	3.0745053	2.7832947	2.1776543	0	802	11.978521	-60.307568	-1866.75	0.0	0.0	0.0	46.45295	139.62732	28.234364	101.87406	-6.2000003	-2.875	1015.4	235.92749	62.575
205.5	336.5	-60.298225	11.976589	77.78843	67.03519	48.688942	40.381824	25.189219	15.033396	11.354108	10.219632	8.3846245	6.368506	2.8925815	5.3290434	3.2522223	2.9603024	2.2971265	0	801	11.976589	-60.298225	-1837.0625	0.0	0.0	0.0	46.445553	139.63469	28.165554	101.87601	-6.2000003	-2.8812501	1015.4	235.94312	62.55625
206.5	336.5	-60.288876	11.974657	77.75053	67.03519	48.573097	40.328297	25.19855	15.033396	11.367804	10.219632	8.397243	6.385835	2.8748357	5.325411	3.259331	2.9603024	2.302557	0	800	11.974657	-60.288876	-1807.375	0.0	0.0	0.0	46.438156	139.64204	28.096745	101.877945	-6.2000003	-2.8875	1015.4	235.95874	62.5375
207.5	336.5	-60.279533	11.972726	77.48524	66.81251	48.36458	40.082066	24.937326	14.828692	11.162361	9.997617	8.189046	6.2298717	2.8304708	5.147413	3.10294	2.8260207	2.1776543	0	799	11.972726	-60.279533	-1777.6875	0.0	0.0	0.0	46.43076	139.64941	28.027937	101.87989	-6.2000003	-2.8937502	1015.4	235.97437	62.51875
200.5	337.5	-60.34718	11.975816	77.76948	66.91855	48.4225	40.09277	24.87202	14.722246	11.066488	9.921299	8.10703	6.117232	2.7506144	5.0565977	3.0282989	2.7466724	2.155932	0	805	11.975816	-60.34718	-1959.75	0.0	0.0	0.0	46.475544	139.59006	28.509592	101.86674	-6.1937504	-2.8625	1015.3938	235.87999	62.734375
201.5	337.5	-60.337837	11.973884	77.77895	66.99277	48.352993	40.09277	24.918669	14.779564	11.107576	9.935175	8.144883	6.1692195	2.794979	5.096556	3.070951	2.7893984	2.193946	0	804	11.973884	-60.337837	-1931.0938	0.0	0.0	0.0	46.468147	139.59743	28.440784	101.868675	-6.1937504	-2.86875	1015.3938	235.89561	62.716015
202.5	337.5	-60.32849	11.971952	77.78843	66.96096	48.352993	40.028538	24.844034	14.722246	11.045944	9.921299	8.094412	6.099902	2.794979	5.0565977	3.0318532	2.7649834	2.1505015	0	803	11.971952	-60.32849	-1902.4375	0.0	0.0	0.0	46.46075	139.60478	28.371975	101.87062	-6.1937504	-2.875	1015.3938	235.91124	62.697655
203.5	337.5	-60.319145	11.97002	77.71263	66.87613	48.329826	39.996418	24.853363	14.722246	11.073337	9.914361	8.094412	6.1258965	2.812725	5.0565977	3.0425162	2.777191	2.1613626	2	802	11.97002	-60.319145	-1873.7812	0.0	0.0	0.0	46.453354	139.61214	28.303165	101.87257	-6.1937504	-2.8812501	1015.3938	235.92686	62.679295
197.5	338.5	-60.37744	11.971181	77.90213	67.05639	48.468838	40.199825	24.993303	14.787751	11.114425	9.949051	8.16381	6.160555	2.803852	5.0929236	3.060288	2.777191	2.1885154	0	807	11.971181	-60.37744	-2016.875	0.0	0.0	0.0	46.490753	139.56018	28.716015	101.86137	-6.1875	-2.85625	1015.3875	235.84811	62.872654
198.5	338.5	-60.368095	11.969249	77.987404	67.17303	48.573097	40.296177	25.142572	14.951514	11.285626	10.1225	8.296299	6.3078537	2.8570898	5.230963	3.1704726	2.880954	2.2591126	0	806	11.969249	-60.368095	-1989.25	0.0	0.0	0.0	46.483356	139.56754	28.647205	101.86331	-6.1875	-2.8625002	1015.3875	235.86374	62.854687
199.5	338.5	-60.358753	11.967318	77.9495	67.151825	48.538345	40.253357	25.077267	14.9269495	11.223994	10.0878105	8.271063	6.2905245	2.8837085	5.2091675	3.152701	2.880954	2.2319598	2	805	11.967318	-60.358753	-1961.625	0.0	0.0	0.0	46.475956	139.57489	28.578396	101.86525	-6.1875	-2.86875	1015.3875	235.87936	62.83672
193.5	339.5	-60.41705	11.968477	77.99687	67.17303	48.561512	40.339	25.114584	14.836881	11.1692095	10.032307	8.2079735	6.221207	2.8393438	5.147413	3.1064944	2.8321245	2.2265294	0	810	11.968477	-60.41705	-2094.4062	0.0	0.0	0.0	46.513363	139.52293	28.991245	101.85407	-6.18125	-2.8437498	1015.3813	235.80061	63.026173
194.5	339.5	-60.407707	11.966546	77.987404	67.130615	48.549927	40.296177	25.049278	14.861444	11.1692095	10.032307	8.214282	6.2125425	2.821598	5.1619434	3.0851684	2.8260207	2.204807	2	809	11.966546	-60.407707	-2067.8125	0.0	0.0	0.0	46.505966	139.5303	28.922438	101.85601	-6.18125	-2.85	1015.3813	235.81624	63.008595
195.5	339.5	-60.39836	11.964613	77.987404	67.130615	48.549927	40.296177	25.049278	14.861444	11.1692095	10.032307	8.214282	6.2125425	2.821598	5.1619434	3.0851684	2.8260207	2.204807	0	809	11.964613	-60.39836	-2041.2188	0.0	0.0	0.0	46.498566	139.53766	28.853628	101.85795	-6.18125	-2.8562498	1015.3813	235.83186	62.991016
196.5	339.5	-60.389015	11.962681	77.97793	67.109406	48.49201	40.210533	24.993303	14.771376	11.128121	9.962927	8.157501	6.1432257	2.8482168	5.111087	3.0638423	2.7832947	2.1613626	0	808	11.962681	-60.389015	-2014.625	0.0	0.0	0.0	46.491165	139.54501	28.784819	101.859886	-6.18125	-2.8625	1015.3813	235.84749	62.97344
190.5	340.5	-60.44731	11.963832	78.0253	67.130615	48.573097	40.306885	25.067938	14.820504	11.141817	9.962927	8.176428	6.160555	2.7683601	5.1074543	3.049625	2.7832947	2.1830847	2	812	11.963832	-60.44731	-2097.9375	0.0	0.0	0.0	46.528595	139.49312	29.195343	101.84872	-6.175	-2.8468752	1015.3781	235.76593	63.187496
191.5	340.5	-60.437965	11.9619055	78.0253	67.130615	48.573097	40.306885	25.067938	14.820504	11.141817	9.962927	8.176428	6.160555	2.7683601	5.1074543	3.049625	2.7832947	2.1830847	0	812	11.9619055	-60.437965	-2092.4688	0.0	0.0	0.0	46.52119	139.50046	29.127697	101.850655	-6.175	-2.8484375	1015.3766	235.78296	63.15625
192.5	340.5	-60.42862	11.959978	77.987404	67.0988	48.549927	40.285473	25.021292	14.812316	11.121273	9.969865	8.16381	6.1258965	2.8393438	5.089291	3.0531793	2.7893984	2.1722236	0	811	11.959978	-60.42862	-2087.0	0.0	0.0	0.0	46.513783	139.50778	29.06005	101.85259	-6.175	-2.85	1015.375	235.79999	63.125
186.5	341.5	-60.48692	11.96111	77.76	66.85493	48.28349	40.082066	24.87202	14.599424	10.929527	9.754787	7.968232	5.935274	2.7417414	4.882232	2.8932338	2.642909	2.0744736	2	815	11.96111	-60.48692	-2091.0156	0.0	0.0	0.0	46.551258	139.45602	29.465929	101.84142	-6.1687503	-2.8507812	1015.3805	235.71352	63.384377
187.5	341.5	-60.477573	11.959183	77.76	66.85493	48.28349	40.082066	24.87202	14.599424	10.929527	9.754787	7.968232	5.935274	2.7417414	4.882232	2.8932338	2.642909	2.0744736	0	815	11.959183	-60.477573	-2084.6797	0.0	0.0	0.0	46.543846	139.46335	29.398281	101.84336	-6.1687503	-2.8527343	1015.37854	235.73044	63.354687
188.5	341.5	-60.468227	11.957255	77.80738	66.93975	48.34141	40.210533	24.965315	14.714059	11.0117035	9.838043	8.037631	6.013256	2.7683601	4.987578	2.9643207	2.7222574	2.1124876	0	814	11.957255	-60.468227	-2078.3438	0.0	0.0	0.0	46.536438	139.47067	29.330633	101.8453	-6.1687503	-2.8546875	1015.3766	235.74733	63.325
189.5	341.5	-60.45888	11.955329	77.78843	66.929146	48.38775	40.210533	24.946657	14.697682	10.998008	9.824167	8.012395	6.03925	2.7772331	4.980313	2.957212	2.6917388	2.1287792	0	813	11.955329	-60.45888	-2072.0078	0.0	0.0	0.0	46.52903	139.478	29.262985	101.847244	-6.1687503	-2.8566406	1015.37463	235.76425	63.29531
183.5	342.5	-60.51718	11.956462	77.57998	66.770096	48.31824	40.360413	25.142572	14.795939	11.073337	9.900485	8.088102	6.056579	2.7683601	5.0202713	2.989201	2.71005	2.1613626	0	818	11.956462	-60.51718	-2083.8281	0.0	0.0	0.0	46.566513	139.42625	29.668865	101.83608	-6.1625004	-2.8539064	1015.3836	235.67883	63.540627
184.5	342.5	-60.507835	11.954535	77.589455	66.727684	48.26032	40.26406	25.058609	14.705871	11.0117035	9.831105	8.037631	6.03925	2.803852	4.9548845	2.935886	2.685635	2.1124876	0	817	11.954535	-60.507835	-2076.625	0.0	0.0	0.0	46.559105	139.43358	29.601217	101.83802	-6.1625004	-2.85625	1015.3812	235.69563	63.5125
185.5	342.5	-60.498486	11.952607	77.57998	66.65346	48.167645	40.135593	24.909338	14.623989	10.915831	9.747849	7.942996	5.9266095	2.7417414	4.89313	2.8932338	2.624598	2.0853348	0	816	11.952607	-60.498486	-2069.4219	0.0	0.0	0.0	46.551697	139.4409	29.533571	101.83996	-6.1625004	-2.858594	1015.3789	235.71243	63.484375
179.5	343.5	-60.556786	11.953739	77.57051	66.71708	48.399334	40.542408	25.394464	14.967891	11.23769	10.080873	8.220591	6.1692195	2.8393438	5.1219845	3.0673966	2.7710872	2.1830847	0	821	11.953739	-60.556786	-2089.914	0.0	0.0	0.0	46.589184	139.38916	29.939451	101.82882	-6.15625	-2.851953	1015.3918	235.62817	63.714066
180.5	343.5	-60.54744	11.951813	77.466286	66.60044	48.295074	40.56382	25.422453	15.008831	11.258234	10.115562	8.245827	6.203878	2.8570898	5.1546783	3.092277	2.8077095	2.204807	0	820	11.951813	-60.54744	-2081.8438	0.0	0.0	0.0	46.58177	139.39648	29.871803	101.83076	-6.15625	-2.8546875	1015.3891	235.64485	63.6875
181.5	343.5	-60.538094	11.949884	77.447334	66.67467	48.31824	40.542408	25.403793	15.000643	11.265082	10.1016865	8.245827	6.2298717	2.8659627	5.158311	3.092277	2.819917	2.204807	0	819	11.949884	-60.538094	-2073.7734	0.0	0.0	0.0	46.574364	139.40382	29.804155	101.83269	-6.15625	-2.8574219	1015.38635	235.66151	63.66094
182.5	343.5	-60.528748	11.947958	77.47576	66.64285	48.225567	40.39253	25.245195	14.836881	11.128121	9.976803	8.151193	6.108567	2.812725	5.052965	3.0105271	2.7527761	2.1505015	2	818	11.947958	-60.528748	-2065.7031	0.0	0.0	0.0	46.566948	139.41113	29.736507	101.834625	-6.15625	-2.8601563	1015.3836	235.6782	63.634373
176.5	344.5	-60.587036	11.949092	77.69368	66.886734	48.538345	40.745815	25.543734	15.041583	11.313019	10.150252	8.289989	6.2385364	2.8570898	5.183739	3.1100488	2.819917	2.2156682	0	823	11.949092	-60.587036	-2094.0	0.0	0.0	0.0	46.60445	139.35942	30.142387	101.8235	-6.15	-2.85	1015.4	235.595	63.850002
177.5	344.5	-60.577694	11.947165	77.63683	66.929146	48.52676	40.66017	25.487759	15.049771	11.313019	10.129438	8.302608	6.2385364	2.821598	5.1692085	3.10294	2.8321245	2.2373903	2	822	11.947165	-60.577694	-2085.0625	0.0	0.0	0.0	46.59704	139.36674	30.07474	101.82544	-6.15	-2.8531249	1015.3969	235.61156	63.825005
178.5	344.5	-60.568348	11.945237	77.63683	66.929146	48.52676	40.66017	25.487759	15.049771	11.313019	10.129438	8.302608	6.2385364	2.821598	5.1692085	3.10294	2.8321245	2.2373903	0	822	11.945237	-60.568348	-2076.125	0.0	0.0	0.0	46.58963	139.37405	30.007092	101.82737	-6.15	-2.8562498	1015.3938	235.62813	63.800003
172.5	345.5	-60.626644	11.946352	78.07268	67.289665	49.03647	41.227573	25.972883	15.385485	11.621182	10.4693985	8.548657	6.4724817	2.9369464	5.4089613	3.2984288	3.0030284	2.3242793	0	826	11.946352	-60.626644	-2079.8125	0.0	0.0	0.0	46.627167	139.32246	30.4083	101.81624	-6.14375	-2.8453126	1015.4	235.54607	64.01094
173.5	345.5	-60.6173	11.944429	77.80738	67.12001	48.862705	41.03487	25.814285	15.36092	11.573246	10.400019	8.517113	6.446488	2.9280734	5.3762674	3.2628853	2.9847174	2.3134181	2	825	11.944429	-60.6173	-2078.3281	0.0	0.0	0.0	46.619743	139.32976	30.341822	101.818184	-6.14375	-2.848047	1015.4	235.56252	63.984764
174.5	345.5	-60.607952	11.942507	77.80738	67.12001	48.862705	41.03487	25.814285	15.36092	11.573246	10.400019	8.517113	6.446488	2.9280734	5.3762674	3.2628853	2.9847174	2.3134181	0	825	11.942507	-60.607952	-2076.8438	0.0	0.0	0.0	46.612324	139.33705	30.275341	101.820114	-6.14375	-2.8507812	1015.4	235.57896	63.958595
175.5	345.5	-60.598606	11.940584	77.797905	66.98216	48.677357	40.93852	25.720991	15.262663	11.511613	10.330639	8.46664	6.4031644	2.8837085	5.3399415	3.2344506	2.948095	2.2862654	0	824	11.940584	-60.598606	-2075.3594	0.0	0.0	0.0	46.6049	139.34435	30.20886	101.82205	-6.14375	-2.8535159	1015.4	235.59541	63.932423
